carry
32 1391 15
1
23 481 229   0 -24   0   0 00000000 00000000 00000000   0  30   0   0 00000000 00000000 00000000   0 -10   0   0 00000000 00000000 00000000   3 -26   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0  20   0   0 00000000 00000000 00000000   5   9   0   0 b729fcec fbffffff 00020000   1   0   0   0 00000000 00000000 00000000 
806 1191 1287   0 -20   0   0 00000000 00000000 00000000   0   5   0   0 00000000 00000000 00000000   0   2   0   0 00000000 00000000 00000000   0 -25   0   0 00000000 00000000 00000000   0 -13   0   0 00000000 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0  -4   0   0 00000000 00000000 00000000   3  25   0   0 00000000 00000000 00000000 
916 768 671   1   0   0   0 00000000 00000000 00000000   3 -26   0   0 00000000 00000000 00000000   4   3   0   0 7d2456af 00000000 00000000   7   0   0   0 00000000 00000000 00000000   0 -15   0   0 00000000 00000000 00000000   0  27   0   0 00000000 00000000 00000000   5   7   0   0 7fc7906a f7ffffff 00100000   1   0   0   0 00000000 00000000 00000000 
421 695 1369   4  31   0   0 36bf4c7e 00000000 00000000   0  -1   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0   5   0   0 00000000 00000000 00000000   0  14   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000   0 -20   0   0 00000000 00000000 00000000 
498 297 1110   5  19   0   0 6e2e711b f7ffffff 00000100   1   0   0   0 00000000 00000000 00000000   0   6   0   0 00000000 00000000 00000000   0   3   0   0 00000000 00000000 00000000   4   9   0   0 23c06e96 00000000 00000000   1   0   0   0 00000000 00000000 00000000   3   0   0   0 00000000 00000000 00000000   1   0   0   0 00000000 00000000 00000000 
